"","trainpred.rf","trainpred.gbm","trainpred.el1","trainpred.el2"
"4009","A","A","A","A"
"4010","A","A","A","A"
"4011","A","A","A","A"
"4012","A","A","A","A"
"4013","A","A","A","A"
"4014","A","A","A","A"
"4015","A","A","A","A"
"4016","A","A","A","A"
"4017","A","A","A","A"
"4018","A","A","A","A"
"4019","A","A","A","A"
"4020","A","A","A","A"
"4021","A","A","A","A"
"4022","A","A","A","A"
"4023","A","A","A","A"
"4024","A","A","A","A"
"4025","A","A","A","A"
"4026","A","A","A","A"
"4027","A","A","A","A"
"4028","A","A","A","A"
"4029","A","A","A","A"
"4030","A","A","A","A"
"4031","A","A","A","A"
"4032","A","A","A","A"
"4033","A","A","A","A"
"4034","A","A","A","A"
"4035","A","A","A","A"
"4036","A","A","A","A"
"4037","A","A","A","A"
"4038","A","A","A","A"
"4039","A","A","A","A"
"4040","A","A","A","A"
"4041","A","A","A","A"
"4042","A","A","A","A"
"4043","A","A","A","A"
"4044","A","A","A","A"
"4045","A","A","A","A"
"4046","A","A","A","A"
"4047","A","A","A","A"
"4048","A","A","A","A"
"4049","A","A","A","A"
"4050","A","A","A","A"
"4051","A","A","A","A"
"4052","A","A","A","A"
"4053","A","A","A","A"
"4054","A","A","A","A"
"4055","A","A","A","A"
"4056","A","A","A","A"
"4057","A","A","A","A"
"4058","A","A","A","A"
"4059","A","A","A","A"
"4060","A","A","A","A"
"4061","A","A","A","A"
"4062","A","A","A","A"
"4063","A","A","A","A"
"4064","A","A","A","A"
"4065","A","A","A","A"
"4066","A","A","A","A"
"4067","A","A","A","A"
"4068","A","A","A","A"
"4069","A","A","A","A"
"4070","A","A","A","A"
"4071","A","A","A","A"
"4072","A","A","A","A"
"4073","A","A","A","A"
"4074","A","A","A","A"
"4075","A","A","A","A"
"4076","A","A","A","A"
"4077","A","A","A","A"
"4078","A","A","A","A"
"4079","A","A","A","A"
"4080","A","A","A","A"
"4081","A","A","A","A"
"4082","A","A","A","A"
"4083","A","A","A","A"
"4084","A","A","A","A"
"4085","A","A","A","A"
"4086","A","A","A","A"
"4087","A","A","A","A"
"4088","A","A","A","A"
"4089","A","A","A","A"
"4090","A","A","A","A"
"4091","A","A","A","A"
"4092","A","A","A","A"
"4093","A","A","A","A"
"4094","A","A","A","A"
"4095","A","A","A","A"
"4096","A","A","A","A"
"4097","A","A","A","A"
"4098","A","A","A","A"
"4099","A","A","A","A"
"4100","A","A","A","A"
"4101","A","A","A","A"
"4102","A","A","A","A"
"4103","A","A","A","A"
"4104","A","A","A","A"
"4105","A","A","A","A"
"4106","A","A","A","A"
"4107","A","A","A","A"
"4108","A","A","A","A"
"4109","A","A","A","A"
"4110","A","A","A","A"
"4111","A","A","A","A"
"4112","A","A","A","A"
"4113","A","A","A","A"
"4114","A","A","A","A"
"4115","A","A","A","A"
"4116","A","A","A","A"
"4117","A","A","A","A"
"4118","A","A","A","A"
"4119","A","A","A","A"
"4120","A","A","A","A"
"4121","A","A","A","A"
"4122","A","A","A","A"
"4123","A","A","A","A"
"4124","A","A","A","A"
"4125","A","A","A","A"
"4126","A","A","C","A"
"4127","A","A","A","A"
"4128","A","A","A","A"
"4129","A","A","A","A"
"4130","A","A","A","A"
"4131","A","A","A","A"
"4132","A","A","A","A"
"4133","A","A","A","A"
"4134","A","A","A","A"
"4135","A","A","A","A"
"4136","A","A","A","A"
"4137","A","A","A","A"
"4138","A","A","A","A"
"4139","A","A","A","A"
"4140","A","A","A","A"
"4141","A","A","A","A"
"4142","A","A","A","A"
"4143","A","A","A","A"
"4144","A","A","A","A"
"4145","A","A","A","A"
"4146","A","A","A","A"
"4147","A","A","A","A"
"4148","A","A","A","A"
"4149","A","A","A","A"
"4150","A","A","A","A"
"4151","A","A","A","A"
"4152","A","A","A","A"
"4153","A","A","A","A"
"4154","A","A","A","A"
"4155","A","A","A","A"
"4156","A","A","A","A"
"4157","A","A","A","A"
"4158","A","A","A","A"
"4159","A","A","A","A"
"4160","A","A","A","A"
"4161","A","A","A","A"
"4162","A","A","A","A"
"4163","A","A","A","A"
"4164","A","A","A","A"
"4165","A","A","A","A"
"4166","A","A","A","A"
"4167","A","A","A","A"
"4168","A","A","A","A"
"4169","A","A","A","A"
"4170","A","A","A","A"
"4171","A","A","A","A"
"4172","A","A","A","A"
"4173","A","A","A","A"
"4174","A","A","D","E"
"4175","A","A","A","E"
"4176","A","A","A","A"
"4177","A","A","A","A"
"4178","A","A","D","A"
"4179","A","A","A","A"
"4180","A","A","D","D"
"4181","A","A","A","A"
"4182","A","A","A","A"
"4183","A","A","C","C"
"4184","A","A","A","A"
"4185","A","A","A","A"
"4186","A","A","A","A"
"4187","A","A","A","A"
"4188","A","A","A","A"
"4189","A","A","A","A"
"4190","A","A","A","A"
"4191","A","A","A","A"
"4192","A","A","A","A"
"4193","A","A","C","C"
"4194","A","A","A","A"
"4195","A","A","D","D"
"4196","A","A","A","A"
"4197","A","A","A","A"
"4198","A","A","A","A"
"4199","A","A","A","A"
"4200","A","A","A","A"
"4201","A","A","A","A"
"4202","A","A","A","A"
"4203","A","A","A","A"
"4204","A","A","A","A"
"4205","A","A","A","A"
"4206","A","A","C","A"
"4207","A","A","A","A"
"4208","A","A","C","C"
"4209","A","A","A","A"
"4210","A","A","A","A"
"4211","A","A","A","A"
"4212","A","A","C","C"
"4213","A","A","C","A"
"4214","A","A","A","A"
"4215","A","A","A","A"
"4216","A","A","C","A"
"4217","A","A","A","A"
"4218","A","A","A","A"
"4219","A","A","A","A"
"4220","A","A","A","A"
"4221","A","A","A","A"
"4222","A","A","A","A"
"4223","A","A","A","A"
"4224","A","A","A","A"
"4225","A","A","A","A"
"4226","A","A","A","A"
"4227","A","A","A","A"
"4228","A","A","A","A"
"4229","A","A","A","A"
"4230","A","A","A","A"
"4231","A","A","A","A"
"4232","A","A","A","A"
"4233","A","A","A","A"
"4234","A","A","A","A"
"4235","A","A","C","A"
"4236","A","A","C","C"
"4237","A","A","A","A"
"4238","A","A","A","A"
"4239","A","A","A","A"
"4240","A","A","A","A"
"4241","A","A","A","A"
"4242","A","A","A","A"
"4243","A","A","A","A"
"4244","A","A","A","A"
"4245","A","A","A","A"
"4246","A","A","A","A"
"4247","A","A","A","A"
"4248","A","A","A","A"
"4249","A","A","A","A"
"4250","A","A","A","A"
"4251","A","A","A","A"
"4252","A","A","A","A"
"4253","A","A","A","A"
"4254","A","A","A","A"
"4255","A","A","A","A"
"4256","A","A","A","A"
"4257","A","A","A","A"
"4258","A","A","D","A"
"4259","A","A","A","A"
"4260","A","A","A","A"
"4261","A","A","A","A"
"4262","A","A","A","A"
"4263","A","A","A","A"
"4264","A","A","A","A"
"4265","A","A","A","A"
"4266","A","A","A","A"
"4267","A","A","A","A"
"4268","A","A","A","A"
"4269","A","A","A","A"
"4270","A","A","A","A"
"4271","A","A","A","A"
"4272","A","A","A","A"
"4273","A","A","A","A"
"4274","A","A","A","A"
"4275","A","A","A","A"
"4276","A","A","A","A"
"4277","A","A","A","A"
"4278","A","A","A","A"
"4279","A","A","A","A"
"4280","A","A","A","A"
"4281","A","A","A","A"
"4282","A","A","A","A"
"4283","A","A","A","A"
"4284","A","A","A","A"
"4285","A","A","A","A"
"4286","A","A","A","A"
"4287","A","A","A","A"
"4288","A","A","A","A"
"4289","A","A","A","A"
"4290","A","A","A","A"
"4291","A","A","A","A"
"4292","A","A","A","A"
"4293","A","A","A","A"
"4294","A","A","A","A"
"4295","A","A","A","A"
"4296","A","A","A","A"
"4297","A","A","A","A"
"4298","A","A","A","A"
"4299","A","A","A","A"
"4300","A","A","A","A"
"4301","A","A","A","A"
"4302","A","A","A","A"
"4303","A","A","A","A"
"4304","A","A","A","A"
"4305","A","A","A","A"
"4306","A","A","A","A"
"4307","A","A","A","A"
"4308","A","A","A","A"
"4309","A","A","A","A"
"4310","A","A","A","A"
"4311","A","A","A","A"
"4312","A","A","A","A"
"4313","A","A","A","A"
"4314","A","A","A","A"
"4315","A","A","A","A"
"4316","A","A","A","A"
"4317","A","A","A","A"
"4318","A","A","A","A"
"4319","A","A","A","A"
"4320","A","A","A","A"
"4321","A","A","A","A"
"4322","A","A","A","A"
"4323","A","A","A","A"
"4324","A","A","A","A"
"4325","A","A","A","A"
"4326","A","A","A","A"
"4327","A","A","A","A"
"4328","A","A","A","A"
"4329","A","A","A","A"
"4330","A","A","A","A"
"4331","A","A","A","A"
"4332","A","A","A","A"
"4333","A","A","A","A"
"4334","A","A","A","A"
"4335","A","A","A","A"
"4336","A","A","A","A"
"4337","A","A","A","A"
"4338","A","A","A","A"
"4339","A","A","A","A"
"4340","A","A","A","A"
"4341","A","A","A","A"
"4342","A","A","A","A"
"4343","A","A","A","A"
"4344","A","A","A","A"
"4345","A","A","A","A"
"4346","A","A","A","A"
"4347","A","A","A","A"
"4348","A","A","A","A"
"4349","A","A","D","D"
"4350","A","A","A","A"
"4351","A","A","B","B"
"4352","A","A","A","A"
"4353","A","A","A","A"
"4354","A","A","A","A"
"4355","A","A","A","A"
"4356","A","A","A","A"
"4357","A","A","A","A"
"4358","A","A","A","A"
"4359","A","A","A","A"
"4360","A","A","A","A"
"4361","A","A","A","A"
"4362","A","A","A","A"
"4363","A","A","A","A"
"4364","A","A","A","A"
"4365","A","B","A","A"
"4366","A","A","A","A"
"4367","A","A","A","A"
"4368","A","A","A","A"
"4369","A","A","A","A"
"4370","A","A","A","A"
"4371","A","A","D","D"
"4372","A","A","D","D"
"4373","A","A","D","D"
"4374","A","A","A","A"
"4375","A","A","D","D"
"4376","A","A","A","A"
"4377","A","A","D","D"
"4378","A","B","A","A"
"4379","A","B","A","A"
"4380","A","B","A","A"
"4381","A","A","A","A"
"4382","A","A","A","A"
"4383","A","A","A","A"
"4384","A","A","A","A"
"4385","A","A","D","D"
"4386","A","A","A","A"
"4387","A","A","A","A"
"4388","A","A","D","D"
"4389","A","A","D","D"
"4390","A","A","A","A"
"4391","A","A","A","A"
"4392","A","A","A","B"
"4393","A","A","A","A"
"4394","A","A","B","B"
"4395","A","A","A","A"
"4396","A","A","A","A"
"4397","A","A","A","A"
"4398","A","A","A","A"
"4399","A","A","D","D"
"4400","A","A","D","D"
"4401","A","A","D","D"
"4402","A","A","D","D"
"4403","A","A","D","D"
"4404","A","A","D","A"
"4405","A","A","D","A"
"4406","A","A","A","A"
"4407","A","A","A","A"
"4408","A","A","D","D"
"4409","A","A","D","D"
"4410","A","A","D","D"
"4411","A","A","D","D"
"4412","A","A","D","D"
"4413","A","A","D","D"
"4414","A","A","D","B"
"4415","A","A","D","D"
"4416","A","A","D","C"
"4417","A","A","A","A"
"4418","A","A","A","A"
"4419","A","A","A","A"
"4420","A","A","A","A"
"4421","A","A","A","A"
"4422","A","A","A","A"
"4423","A","A","A","A"
"4424","A","A","A","A"
"4425","A","A","B","B"
"4426","A","A","A","B"
"4427","A","A","A","A"
"4428","A","A","B","B"
"4429","A","A","B","B"
"4430","A","A","B","A"
"4431","A","A","A","A"
"4432","A","A","B","C"
"4433","A","A","C","C"
"4434","A","A","C","C"
"4435","A","A","C","C"
"4436","A","A","A","A"
"4437","A","A","C","C"
"4438","A","A","C","C"
"4439","A","A","D","D"
"4440","A","A","A","A"
"4441","A","A","A","A"
"4442","A","A","A","B"
"4443","A","A","B","B"
"4444","A","A","A","A"
"4445","A","A","A","A"
"4446","A","A","A","A"
"4447","A","A","A","A"
"4448","A","A","B","B"
"4449","A","A","A","A"
"4450","A","A","A","A"
"4451","A","A","A","A"
"4452","A","A","A","A"
"4453","A","A","A","A"
"4454","A","A","A","A"
"4455","A","A","A","A"
"4456","A","A","A","A"
"4457","A","A","A","A"
"4458","A","A","A","A"
"4459","A","A","A","A"
"4460","A","A","A","A"
"4461","A","A","A","A"
"4462","A","A","A","A"
"4463","A","A","A","A"
"4464","A","D","A","A"
"4465","B","A","A","A"
"4466","B","A","A","A"
"4467","B","A","A","A"
"4468","B","A","A","A"
"4469","B","A","A","A"
"4470","B","A","A","A"
"4471","B","B","A","A"
"4472","B","A","A","A"
"4473","B","A","A","A"
"4474","B","B","A","A"
"4475","B","B","A","A"
"4476","B","B","A","A"
"4477","B","B","A","A"
"4478","B","B","A","A"
"4479","B","B","A","A"
"4480","B","A","A","A"
"4481","B","B","A","A"
"4482","B","B","A","A"
"4483","B","B","A","A"
"4484","B","B","A","A"
"4485","B","B","A","A"
"4486","B","B","A","A"
"4487","B","B","A","A"
"4488","B","B","A","A"
"4489","B","B","A","A"
"4490","B","B","A","A"
"4491","B","B","A","A"
"4492","B","B","A","A"
"4493","B","B","A","A"
"4494","B","B","A","A"
"4495","B","B","A","A"
"4496","B","B","A","A"
"4497","B","B","A","A"
"4498","B","A","A","A"
"4499","B","A","A","A"
"4500","B","B","A","A"
"4501","B","B","A","A"
"4502","B","B","A","A"
"4503","B","B","C","A"
"4504","B","B","A","A"
"4505","B","A","A","A"
"4506","B","A","A","A"
"4507","B","A","A","A"
"4508","B","B","A","A"
"4509","B","B","A","A"
"4510","B","B","A","A"
"4511","B","B","B","B"
"4512","B","B","A","A"
"4513","B","B","A","A"
"4514","B","B","A","A"
"4515","B","B","A","A"
"4516","B","B","A","B"
"4517","B","B","A","A"
"4518","B","B","B","B"
"4519","B","B","B","B"
"4520","B","B","D","D"
"4521","B","B","D","D"
"4522","B","B","B","B"
"4523","B","B","D","D"
"4524","B","B","D","D"
"4525","B","B","B","B"
"4526","B","B","B","B"
"4527","B","B","B","B"
"4528","B","B","B","B"
"4529","B","B","B","B"
"4530","B","B","B","B"
"4531","B","B","B","B"
"4532","B","B","B","B"
"4533","B","B","B","B"
"4534","B","B","B","B"
"4535","B","B","B","B"
"4536","B","B","A","A"
"4537","B","B","A","A"
"4538","B","B","A","A"
"4539","B","B","A","A"
"4540","B","B","A","A"
"4541","B","B","A","A"
"4542","B","B","A","A"
"4543","B","B","A","A"
"4544","B","B","A","A"
"4545","B","B","A","A"
"4546","B","B","A","A"
"4547","B","B","A","A"
"4548","B","B","A","A"
"4549","B","B","A","A"
"4550","B","B","A","A"
"4551","B","B","A","A"
"4552","B","B","A","A"
"4553","B","B","A","A"
"4554","B","B","A","B"
"4555","B","B","C","C"
"4556","B","B","B","B"
"4557","B","B","B","A"
"4558","B","B","B","B"
"4559","B","B","B","B"
"4560","B","B","B","B"
"4561","B","B","B","B"
"4562","B","B","C","C"
"4563","B","B","B","B"
"4564","B","B","B","B"
"4565","B","B","B","B"
"4566","B","B","B","B"
"4567","B","B","B","B"
"4568","B","B","B","B"
"4569","B","B","A","A"
"4570","B","B","C","A"
"4571","B","B","C","C"
"4572","B","B","C","C"
"4573","B","B","C","C"
"4574","B","B","A","A"
"4575","B","B","C","C"
"4576","B","B","C","C"
"4577","B","B","C","C"
"4578","B","B","C","C"
"4579","B","B","B","B"
"4580","B","B","C","C"
"4581","B","B","C","C"
"4582","B","B","C","C"
"4583","B","B","C","C"
"4584","B","B","B","C"
"4585","B","B","B","B"
"4586","B","B","B","B"
"4587","B","B","B","B"
"4588","B","B","A","B"
"4589","B","B","A","A"
"4590","B","B","A","A"
"4591","B","B","A","A"
"4592","B","B","A","B"
"4593","B","B","A","A"
"4594","B","B","A","A"
"4595","B","B","B","B"
"4596","B","B","B","B"
"4597","B","B","B","B"
"4598","B","B","B","B"
"4599","B","B","B","B"
"4600","B","B","B","B"
"4601","B","B","B","B"
"4602","B","B","B","A"
"4603","B","B","C","C"
"4604","B","B","B","B"
"4605","B","B","B","B"
"4606","B","B","C","B"
"4607","B","B","C","C"
"4608","B","B","C","C"
"4609","B","B","C","C"
"4610","B","B","B","C"
"4611","B","B","B","B"
"4612","B","B","B","C"
"4613","B","B","B","B"
"4614","B","B","B","B"
"4615","B","B","B","B"
"4616","B","B","B","B"
"4617","B","B","C","C"
"4618","B","B","C","C"
"4619","B","B","B","B"
"4620","B","B","B","B"
"4621","B","B","B","B"
"4622","B","B","B","B"
"4623","B","B","B","B"
"4624","B","B","A","B"
"4625","B","B","A","A"
"4626","B","B","B","B"
"4627","B","B","B","B"
"4628","B","B","B","B"
"4629","B","B","B","B"
"4630","B","B","B","B"
"4631","B","B","C","C"
"4632","B","B","B","B"
"4633","B","B","B","B"
"4634","B","B","B","B"
"4635","B","B","B","B"
"4636","B","B","B","B"
"4637","B","B","B","B"
"4638","B","B","B","B"
"4639","B","B","B","B"
"4640","B","B","C","C"
"4641","B","B","C","C"
"4642","B","B","C","C"
"4643","B","B","B","B"
"4644","B","B","C","C"
"4645","B","B","C","C"
"4646","B","B","C","C"
"4647","B","B","B","C"
"4648","B","B","B","C"
"4649","B","B","B","B"
"4650","B","B","B","C"
"4651","B","B","B","B"
"4652","B","B","B","B"
"4653","B","B","B","B"
"4654","B","B","B","B"
"4655","B","B","B","B"
"4656","B","B","B","B"
"4657","B","B","B","B"
"4658","B","B","B","B"
"4659","B","B","B","B"
"4660","B","B","B","B"
"4661","B","B","B","B"
"4662","B","B","B","B"
"4663","B","B","B","B"
"4664","B","B","B","B"
"4665","B","B","B","B"
"4666","B","B","B","B"
"4667","B","B","B","B"
"4668","B","B","B","B"
"4669","B","B","B","B"
"4670","B","B","B","B"
"4671","B","B","B","B"
"4672","B","B","B","B"
"4673","B","B","B","B"
"4674","B","B","B","B"
"4675","B","B","B","B"
"4676","B","B","B","B"
"4677","B","B","B","B"
"4678","B","B","B","B"
"4679","B","B","B","B"
"4680","B","B","C","C"
"4681","B","B","C","C"
"4682","B","B","C","B"
"4683","B","B","B","B"
"4684","B","B","B","B"
"4685","B","B","B","B"
"4686","B","B","B","B"
"4687","B","B","B","B"
"4688","B","B","B","B"
"4689","B","B","B","B"
"4690","B","B","B","B"
"4691","B","B","B","B"
"4692","B","B","B","B"
"4693","B","B","B","B"
"4694","B","B","B","B"
"4695","B","B","B","B"
"4696","B","B","B","B"
"4697","B","B","B","B"
"4698","B","B","B","B"
"4699","B","B","B","B"
"4700","B","B","B","B"
"4701","B","B","B","B"
"4702","B","B","B","B"
"4703","B","C","C","C"
"4704","B","B","B","B"
"4705","B","B","B","B"
"4706","B","B","B","B"
"4707","B","B","B","B"
"4708","B","B","B","B"
"4709","B","B","B","B"
"4710","B","B","B","B"
"4711","B","B","B","B"
"4712","B","B","B","B"
"4713","B","B","B","B"
"4714","B","B","B","B"
"4715","B","B","B","B"
"4716","B","B","B","B"
"4717","B","B","B","B"
"4718","B","B","B","B"
"4719","B","B","B","B"
"4720","B","B","B","B"
"4721","B","B","B","B"
"4722","B","B","B","B"
"4723","B","B","C","C"
"4724","B","B","C","C"
"4725","B","B","C","A"
"4726","B","B","C","C"
"4727","B","B","C","C"
"4728","B","B","C","C"
"4729","B","B","A","B"
"4730","B","B","B","B"
"4731","B","B","B","B"
"4732","B","B","B","B"
"4733","B","B","B","B"
"4734","B","B","B","B"
"4735","B","B","B","B"
"4736","B","B","B","B"
"4737","B","B","B","B"
"4738","B","B","B","B"
"4739","B","B","B","B"
"4740","B","B","B","B"
"4741","B","B","B","B"
"4742","B","B","B","B"
"4743","B","B","B","B"
"4744","B","B","B","B"
"4745","B","B","B","B"
"4746","B","B","B","B"
"4747","B","B","B","B"
"4748","B","B","C","B"
"4749","B","B","B","B"
"4750","B","B","B","B"
"4751","B","B","B","B"
"4752","B","B","B","B"
"4753","B","B","B","B"
"4754","B","B","B","B"
"4755","B","B","B","B"
"4756","B","B","B","B"
"4757","B","B","B","B"
"4758","B","B","B","B"
"4759","B","B","B","B"
"4760","B","B","B","B"
"4761","B","B","B","B"
"4762","B","B","B","B"
"4763","B","B","B","B"
"4764","B","B","B","B"
"4765","B","B","B","B"
"4766","B","B","B","B"
"4767","B","B","B","B"
"4768","B","B","B","B"
"4769","B","B","B","B"
"4770","B","B","B","B"
"4771","B","B","B","B"
"4772","B","B","B","B"
"4773","B","B","B","B"
"4774","B","B","B","B"
"4775","B","B","B","C"
"4776","B","B","B","B"
"4777","B","B","B","B"
"4778","B","B","B","B"
"4779","B","B","B","B"
"4780","B","B","B","B"
"4781","B","B","B","B"
"4782","B","B","B","B"
"4783","B","B","B","B"
"4784","B","B","B","B"
"4785","B","B","B","B"
"4786","B","B","B","B"
"4787","B","B","B","B"
"4788","B","C","B","B"
"4789","B","B","B","B"
"4790","B","B","B","B"
"4791","B","B","B","B"
"4792","B","B","B","B"
"4793","B","B","B","B"
"4794","B","B","B","B"
"4795","B","B","B","B"
"4796","B","B","B","B"
"4797","B","B","B","B"
"4798","B","B","B","B"
"4799","B","B","B","B"
"4800","B","B","B","B"
"4801","B","B","B","B"
"4802","B","B","B","B"
"4803","B","B","B","B"
"4804","B","B","B","B"
"4805","B","B","A","A"
"4806","B","B","A","A"
"4807","B","B","B","B"
"4808","B","B","B","B"
"4809","B","B","B","B"
"4810","B","B","B","B"
"4811","B","B","B","B"
"4812","B","B","B","B"
"4813","B","B","B","B"
"4814","B","B","B","B"
"4815","B","B","A","B"
"4816","B","A","A","A"
"4817","B","B","E","E"
"4818","B","B","B","B"
"4819","B","B","B","B"
"4820","B","B","B","B"
"4821","B","B","B","B"
"4822","B","B","B","B"
"4823","B","B","B","B"
"4824","B","B","B","B"
"4825","B","B","B","B"
"4826","B","B","B","B"
"4827","B","B","B","B"
"4828","B","B","B","B"
"4829","B","B","D","D"
"4830","B","B","B","B"
"4831","B","B","B","B"
"4832","B","B","B","B"
"4833","B","B","B","B"
"4834","B","B","B","B"
"4835","B","B","B","B"
"4836","B","B","B","B"
"4837","B","B","B","B"
"4838","B","B","B","B"
"4839","B","B","B","B"
"4840","B","B","B","B"
"4841","B","B","B","B"
"4842","B","B","B","B"
"4843","B","B","B","B"
"4844","B","B","B","B"
"4845","B","B","B","B"
"4846","B","B","B","B"
"4847","B","B","B","B"
"4848","B","B","B","B"
"4849","B","B","B","B"
"4850","B","B","B","B"
"4851","B","B","B","B"
"4852","B","B","B","B"
"4853","B","B","B","B"
"4854","B","B","B","B"
"4855","B","B","B","B"
"4856","B","B","B","B"
"4857","B","B","D","A"
"4858","B","B","D","A"
"4859","B","B","A","A"
"4860","B","B","D","A"
"4861","B","B","A","A"
"4862","B","B","A","A"
"4863","B","B","C","C"
"4864","B","B","C","C"
"4865","B","B","C","C"
"4866","B","B","C","C"
"4867","B","B","C","C"
"4868","B","B","C","C"
"4869","B","B","C","C"
"4870","B","C","C","C"
"4871","B","C","C","C"
"4872","B","C","C","C"
"4873","B","C","C","A"
"4874","B","A","C","C"
"4875","B","A","C","C"
"4876","B","C","C","C"
"4877","B","B","C","C"
"4878","B","B","C","C"
"4879","B","C","C","C"
"4880","B","B","A","A"
"4881","B","B","A","A"
"4882","B","B","A","A"
"4883","B","B","A","A"
"4884","B","B","A","A"
"4885","B","B","A","A"
"4886","B","B","A","A"
"4887","B","B","A","A"
"4888","B","B","A","A"
"4889","B","B","A","A"
"4890","B","B","B","A"
"4891","B","B","B","B"
